year,x,sex,dx,ex,lx,mx,qx
1993,13,male,23.8,59.16,98920.7,2.41e-4,2.41e-4
1993,14,female,19.4,63.61,99133.1,1.96e-4,1.96e-4
1993,14,male,15.3,58.17,98896.9,1.55e-4,1.55e-4
1993,15,female,20.5,62.62,99113.6,2.07e-4,2.07e-4
1993,15,male,49.9,57.18,98881.6,5.04e-4,5.04e-4
1993,16,female,38.5,61.64,99093.1,3.89e-4,3.89e-4
1993,16,male,40.1,56.21,98831.7,4.05e-4,4.05e-4
1993,17,female,42,60.66,99054.6,4.24e-4,4.24e-4
1993,17,male,59.4,55.23,98791.7,6.01e-4,6.01e-4
1993,18,female,31.6,59.69,99012.6,3.19e-4,3.19e-4
1993,18,male,96.3,54.26,98732.3,9.76e-4,9.75e-4
1993,19,female,45,58.71,98981.1,4.55e-4,4.55e-4
1993,19,male,88.2,53.31,98636,8.94e-4,8.94e-4
1993,20,female,19.5,57.73,98936,1.97e-4,1.97e-4
1993,20,male,92.2,52.36,98547.8,9.36e-4,9.35e-4
1993,21,female,23.5,56.74,98916.5,2.37e-4,2.37e-4
1993,21,male,87.8,51.41,98455.7,8.92e-4,8.92e-4
1993,22,female,32.4,55.76,98893,3.28e-4,3.28e-4
1993,22,male,125.5,50.46,98367.8,0.001276,0.001275
1993,23,female,40.4,54.77,98860.6,4.09e-4,4.09e-4
1993,23,male,130.2,49.52,98242.4,0.001326,0.001325
1993,24,female,37.1,53.8,98820.2,3.75e-4,3.75e-4
1993,24,male,132.2,48.58,98112.2,0.001349,0.001348
1993,25,female,41.1,52.82,98783.1,4.16e-4,4.16e-4
1993,25,male,97.1,47.65,97980,9.91e-4,9.91e-4
1993,26,female,50.7,51.84,98742,5.14e-4,5.13e-4
1993,26,male,109.4,46.7,97882.9,0.001118,0.001117
1993,27,female,41.2,50.87,98691.3,4.18e-4,4.18e-4
1993,27,male,130.6,45.75,97773.5,0.001337,0.001336
1993,28,female,51.3,49.89,98650.1,5.2e-4,5.2e-4
1993,28,male,120.6,44.81,97642.9,0.001235,0.001235
1993,29,female,53.7,48.91,98598.8,5.45e-4,5.45e-4
1993,29,male,98.2,43.86,97522.3,0.001008,0.001007
1993,30,female,83,47.94,98545.1,8.42e-4,8.42e-4
1993,30,male,148.5,42.91,97424.1,0.001525,0.001524
1993,31,female,106.5,46.98,98462.1,0.001082,0.001081
1993,31,male,123.9,41.97,97275.7,0.001274,0.001273
1993,32,female,62.7,46.03,98355.7,6.38e-4,6.38e-4
1993,32,male,120.2,41.02,97151.8,0.001238,0.001237
1993,33,female,59.4,45.06,98293,6.05e-4,6.05e-4
1993,33,male,111.9,40.07,97031.6,0.001154,0.001154
1993,34,female,72.9,44.08,98233.5,7.43e-4,7.43e-4
1993,34,male,135.5,39.12,96919.7,0.001399,0.001399
1993,35,female,100.1,43.12,98160.6,0.00102,0.001019
1993,35,male,143,38.17,96784.1,0.001479,0.001478
1993,36,female,95.3,42.16,98060.5,9.73e-4,9.72e-4
1993,36,male,167.7,37.23,96641.1,0.001737,0.001736
1993,37,female,109,41.2,97965.2,0.001114,0.001113
1993,37,male,135.9,36.29,96473.3,0.001409,0.001408
1993,38,female,87.3,40.25,97856.1,8.92e-4,8.92e-4
1993,38,male,133.9,35.34,96337.5,0.001391,0.00139
1993,39,female,90.9,39.28,97768.8,0.00093000000000000005,0.00093000000000000005
1993,39,male,187.4,34.39,96203.6,0.00195,0.001948
1993,40,female,127.3,38.32,97677.9,0.001305,0.001304
1993,40,male,224.8,33.46,96016.2,0.002344,0.002341
1993,41,female,145.7,37.37,97550.6,0.001495,0.001494
1993,41,male,198.2,32.54,95791.4,0.002071,0.002069
1993,42,female,139,36.42,97404.9,0.001428,0.001427
1993,42,male,288,31.6,95593.2,0.003017,0.003013
1993,43,female,203.8,35.47,97265.9,0.002097,0.002095
1993,43,male,254.9,30.7,95305.2,0.002679,0.002675
1993,44,female,193,34.55,97062.1,0.00199,0.001988
1993,44,male,305.9,29.78,95050.2,0.003224,0.003218
1993,45,female,179.2,33.61,96869.1,0.001852,0.00185
1993,45,male,375.7,28.87,94744.3,0.003974,0.003966
1993,46,female,222.5,32.68,96689.9,0.002304,0.002301
1993,46,male,374.3,27.99,94368.6,0.003974,0.003966
1993,47,female,250,31.75,96467.4,0.002594,0.002591
1993,47,male,416.4,27.1,93994.3,0.00444,0.00443
1993,48,female,242.1,30.83,96217.5,0.002519,0.002516
1993,48,male,464.7,26.21,93577.9,0.004978,0.004966
1993,49,female,359,29.91,95975.4,0.003748,0.003741
1993,49,male,473.3,25.34,93113.2,0.005095,0.005083
1993,50,female,354.5,29.02,95616.3,0.003715,0.003708
1993,50,male,592.9,24.47,92639.9,0.00642,0.0064
1993,51,female,339.9,28.12,95261.8,0.003575,0.003568
1993,51,male,651.5,23.62,92047.1,0.007103,0.007078
1993,52,female,470.7,27.22,94921.9,0.004971,0.004958
1993,52,male,686.4,22.79,91395.5,0.007539,0.007511
1993,53,female,488.9,26.36,94451.2,0.00519,0.005177
1993,53,male,733.7,21.96,90709.1,0.008122,0.008089
1993,54,female,490.5,25.49,93962.3,0.005234,0.00522
1993,54,male,888.4,21.13,89975.4,0.009922,0.009873
1993,55,female,493.6,24.62,93471.8,0.005295,0.005281
1993,55,male,922.8,20.34,89087,0.010412,0.010358
1993,56,female,604,23.75,92978.1,0.006517,0.006496
1993,56,male,1027.7,19.55,88164.2,0.011725,0.011657
1993,57,female,660,22.9,92374.1,0.00717,0.007145
1993,57,male,1119.9,18.77,87136.5,0.012935,0.012852
1993,58,female,758.9,22.06,91714.2,0.008309,0.008275
1993,58,male,1173.3,18.01,86016.7,0.013734,0.01364
1993,59,female,821.3,21.24,90955.3,0.009071,0.00903
1993,59,male,1308.6,17.25,84843.4,0.015544,0.015424
1993,60,female,984.6,20.43,90134,0.010983,0.010923
1993,60,male,1457,16.51,83534.8,0.017595,0.017441
1993,61,female,970.2,19.65,89149.4,0.010942,0.010883
1993,61,male,1516,15.8,82077.8,0.018643,0.018471
1993,62,female,1039.4,18.86,88179.2,0.011857,0.011787
1993,62,male,1740.6,15.08,80561.8,0.021842,0.021606
1993,63,female,1291.1,18.08,87139.8,0.014927,0.014817
1993,63,male,1899.9,14.41,78821.2,0.024398,0.024104
1993,64,female,1235.9,17.35,85848.7,0.014501,0.014397
1993,64,male,2050.5,13.75,76921.3,0.027017,0.026657
1993,65,female,1456.8,16.59,84612.8,0.017367,0.017217
1993,65,male,2189.6,13.11,74870.8,0.029679,0.029245
1993,66,female,1582.4,15.88,83155.9,0.019212,0.019029
1993,66,male,2299.2,12.49,72681.2,0.032142,0.031633
1993,67,female,1667.7,15.17,81573.5,0.020655,0.020444
1993,67,male,2607.3,11.88,70382,0.037744,0.037045
1993,68,female,1876.6,14.48,79905.9,0.023764,0.023485
1993,68,male,2823.7,11.32,67774.7,0.042549,0.041663
1993,69,female,1991.5,13.82,78029.3,0.025852,0.025522
1993,69,male,2712.4,10.79,64951,0.042651,0.04176
1993,70,female,2175,13.16,76037.8,0.029019,0.028604
1993,70,male,2911.8,10.24,62238.7,0.047905,0.046785
1993,71,female,2219.7,12.54,73862.9,0.03051,0.030051
1993,71,male,3035.4,9.72,59326.9,0.052508,0.051165
1993,72,female,2304.1,11.91,71643.2,0.032687,0.032161
1993,72,male,3007.7,9.22,56291.4,0.054897,0.053431
1993,73,female,2422.1,11.29,69339.1,0.035553,0.034932
1993,73,male,3140,8.71,53283.7,0.060719,0.05893
1993,74,female,2808.7,10.68,66916.9,0.042873,0.041974
1993,74,male,3674.1,8.22,50143.7,0.076058,0.073272
1993,75,female,2791.5,10.13,64108.2,0.044512,0.043543
1993,75,male,3528.4,7.83,46469.6,0.078926,0.07593
1993,76,female,3038.6,9.56,61316.7,0.050815,0.049556
1993,76,male,3258.5,7.44,42941.2,0.078874,0.075882
1993,77,female,3215.1,9.04,58278.1,0.056733,0.055168
1993,77,male,3453.4,7.01,39682.7,0.090984,0.087025
1993,78,female,3243.8,8.54,55063,0.060698,0.05891
1993,78,male,3232.5,6.63,36229.4,0.093388,0.089222
1993,79,female,3478.3,8.04,51819.2,0.069455,0.067124
1993,79,male,3328,6.23,32996.9,0.106214,0.100858
1993,80,female,3436.6,7.58,48340.9,0.073711,0.071091
1993,80,male,3119.4,5.87,29668.9,0.110975,0.105141
1993,81,female,3483.7,7.12,44904.3,0.08071,0.07758
1993,81,male,3225.2,5.5,26549.5,0.129336,0.12148
1993,82,female,3442.4,6.68,41420.6,0.086711,0.083108
1993,82,male,3065.5,5.19,23324.2,0.140676,0.131431
1993,83,female,3545.7,6.24,37978.3,0.097934,0.093362
1993,83,male,2725.8,4.9,20258.7,0.144253,0.134549
1993,84,female,3473.1,5.83,34432.5,0.106224,0.100867
1993,84,male,2791.2,4.58,17532.9,0.172967,0.159199
1993,85,female,3516.6,5.43,30959.4,0.120428,0.113588
1993,85,male,2236,4.36,14741.7,0.164128,0.15168
1993,86,female,3584.2,5.06,27442.8,0.139731,0.130606
1993,86,male,2149.2,4.04,12505.7,0.18801,0.171855
1993,87,female,3468.3,4.75,23858.6,0.156761,0.145367
1993,87,male,2130.9,3.78,10356.5,0.229351,0.205756
1993,88,female,2927.9,4.47,20390.3,0.154698,0.143591
1993,88,male,1724.6,3.63,8225.6,0.234221,0.209667
1993,89,female,2812.5,4.13,17462.5,0.175163,0.161057
1993,89,male,1315.5,3.46,6501,0.225124,0.202348
1993,90,female,2612.1,3.83,14650,0.195752,0.178301
1993,90,male,1133.8,3.21,5185.5,0.245484,0.218647
1993,91,female,2401.5,3.55,12037.9,0.221594,0.199491
1993,91,male,1019,2.97,4051.7,0.287687,0.251509
1993,92,female,2122.1,3.32,9636.4,0.24746,0.220213
1993,92,male,818.6,2.8,3032.7,0.312024,0.269914
1993,93,female,1734.2,3.11,7514.4,0.26089,0.230786
1993,93,male,635.1,2.65,2214.1,0.334862,0.286837
1993,94,female,1407.7,2.89,5780.2,0.277311,0.243542
1993,94,male,487,2.52,1579,0.364662,0.308426
1993,95,female,1158.9,2.66,4372.5,0.305532,0.265042
1993,95,male,319,2.42,1092,0.342105,0.292135
1993,96,female,1017.8,2.44,3213.6,0.376316,0.316722
1993,96,male,241.9,2.21,773,0.370968,0.312925
1993,97,female,738.3,2.35,2195.8,0.404215,0.336255
1993,97,male,202.3,1.99,531.1,0.470588,0.380952
1993,98,female,469.1,2.28,1457.4,0.383607,0.321871
1993,98,male,131.5,1.9,328.8,0.5,0.4
1993,99,female,336.4,2.13,988.3,0.410138,0.340344
1993,99,male,63.3,1.83,197.3,0.382353,0.320988
1993,100,female,287.3,1.97,652,0.565217,0.440678
1993,100,male,80.4,1.46,133.9,0.857143,0.6
1994,0,female,560.9,77.7,100000,0.005625,0.005609
1994,0,male,674.1,72.11,100000,0.006763,0.006741
1994,1,female,44.4,77.14,99439.1,4.46e-4,4.46e-4
1994,1,male,57.9,71.6,99325.9,5.83e-4,5.83e-4
1994,2,female,18.3,76.17,99394.7,1.85e-4,1.84e-4
1994,2,male,20.5,70.64,99268.1,2.07e-4,2.07e-4
1994,3,female,18.6,75.19,99376.4,1.87e-4,1.87e-4
1994,3,male,32.6,69.65,99247.6,3.29e-4,3.29e-4
1994,4,female,9.6,74.2,99357.8,9.6e-5,9.6e-5
1994,4,male,15.3,68.67,99214.9,1.54e-4,1.54e-4
1994,5,female,9.6,73.21,99348.2,9.6e-5,9.6e-5
1994,5,male,21.2,67.69,99199.6,2.14e-4,2.14e-4
1994,6,female,15.5,72.21,99338.6,1.56e-4,1.56e-4
1994,6,male,17.4,66.7,99178.4,1.76e-4,1.76e-4
1994,7,female,3.1,71.22,99323.2,3.1e-5,3.1e-5
1994,7,male,11.9,65.71,99161,1.2e-4,1.2e-4
1994,8,female,0,70.23,99320.1,0,0
1994,8,male,14.7,64.72,99149,1.49e-4,1.48e-4
1994,9,female,6.2,69.23,99320.1,6.3e-5,6.3e-5
1994,9,male,15.1,63.73,99134.3,1.52e-4,1.52e-4
1994,10,female,13,68.23,99313.8,1.31e-4,1.31e-4
1994,10,male,21.8,62.74,99119.3,2.2e-4,2.2e-4
1994,11,female,12.8,67.24,99300.8,1.29e-4,1.29e-4
1994,11,male,18.5,61.75,99097.5,1.87e-4,1.87e-4
1994,12,female,6.3,66.25,99288,6.3e-5,6.3e-5
1994,12,male,33.3,60.76,99079,3.37e-4,3.37e-4
1994,13,female,6.1,65.25,99281.7,6.2e-5,6.2e-5
1994,13,male,23.2,59.78,99045.6,2.34e-4,2.34e-4
1994,14,female,21.7,64.26,99275.6,2.18e-4,2.18e-4
1994,14,male,47.7,58.8,99022.4,4.82e-4,4.82e-4
1994,15,female,9.7,63.27,99253.9,9.8e-5,9.8e-5
1994,15,male,33.8,57.83,98974.7,3.41e-4,3.41e-4
1994,16,female,13.7,62.28,99244.2,1.38e-4,1.38e-4
1994,16,male,56.9,56.85,98940.9,5.75e-4,5.75e-4
1994,17,female,31.6,61.29,99230.5,3.18e-4,3.18e-4
1994,17,male,84.2,55.88,98884,8.52e-4,8.52e-4
1994,18,female,32.3,60.3,99198.9,3.26e-4,3.26e-4
1994,18,male,135.2,54.92,98799.8,0.001369,0.001368
1994,19,female,21.3,59.32,99166.6,2.14e-4,2.14e-4
1994,19,male,112,54,98664.6,0.001136,0.001135
1994,20,female,17.7,58.34,99145.3,1.78e-4,1.78e-4
1994,20,male,89.9,53.06,98552.6,9.12e-4,9.12e-4
1994,21,female,47.2,57.35,99127.7,4.76e-4,4.76e-4
1994,21,male,111.1,52.11,98462.7,0.001128,0.001128
1994,22,female,23.5,56.37,99080.5,2.38e-4,2.38e-4
1994,22,male,116.7,51.17,98351.7,0.001187,0.001186
1994,23,female,50.4,55.39,99056.9,5.09e-4,5.09e-4
1994,23,male,134.6,50.23,98235,0.001371,0.00137
1994,24,female,56,54.42,99006.5,5.66e-4,5.66e-4
1994,24,male,103.7,49.3,98100.4,0.001058,0.001057
1994,25,female,44.6,53.45,98950.5,4.51e-4,4.51e-4
1994,25,male,126,48.35,97996.7,0.001287,0.001286
1994,26,female,31.5,52.47,98905.9,3.18e-4,3.18e-4
1994,26,male,122.3,47.41,97870.7,0.001251,0.00125
1994,27,female,52.9,51.49,98874.4,5.36e-4,5.35e-4
1994,27,male,159.5,46.47,97748.3,0.001634,0.001632
1994,28,female,60.4,50.51,98821.4,6.11e-4,6.11e-4
1994,28,male,125.9,45.54,97588.8,0.001291,0.00129
1994,29,female,55.9,49.54,98761.1,5.66e-4,5.66e-4
1994,29,male,127.9,44.6,97462.9,0.001313,0.001312
1994,30,female,67.5,48.57,98705.2,6.85e-4,6.84e-4
1994,30,male,134.4,43.66,97335,0.001382,0.001381
1994,31,female,47.2,47.61,98637.6,4.79e-4,4.79e-4
1994,31,male,118.9,42.72,97200.6,0.001224,0.001223
1994,32,female,50.7,46.63,98590.4,5.14e-4,5.14e-4
1994,32,male,152.9,41.77,97081.7,0.001576,0.001575
1994,33,female,77.1,45.65,98539.7,7.83e-4,7.83e-4
1994,33,male,115.2,40.83,96928.8,0.00119,0.001189
1994,34,female,61.9,44.69,98462.6,6.29e-4,6.28e-4
1994,34,male,124.3,39.88,96813.5,0.001285,0.001284
1994,35,female,75.4,43.71,98400.7,7.67e-4,7.67e-4
1994,35,male,127.5,38.93,96689.2,0.00132,0.001319
1994,36,female,87.1,42.75,98325.3,8.86e-4,8.86e-4
1994,36,male,126.6,37.98,96561.7,0.001312,0.001311
1994,37,female,111.1,41.79,98238.2,0.001132,0.001131
1994,37,male,145.3,37.03,96435.1,0.001507,0.001506
1994,38,female,103.5,40.83,98127.1,0.001055,0.001055
1994,38,male,143.7,36.09,96289.8,0.001493,0.001492
1994,39,female,146.3,39.87,98023.6,0.001493,0.001492
1994,39,male,198.7,35.14,96146.2,0.002069,0.002067
1994,40,female,150.3,38.93,97877.3,0.001536,0.001535
1994,40,male,211.6,34.21,95947.5,0.002208,0.002206
1994,41,female,156.3,37.99,97727,0.0016,0.001599
1994,41,male,249.9,33.29,95735.9,0.002614,0.00261
1994,42,female,160.7,37.05,97570.8,0.001648,0.001647
1994,42,male,244.4,32.37,95485.9,0.002563,0.00256
1994,43,female,214.2,36.11,97410.1,0.002201,0.002198
1994,43,male,283.8,31.46,95241.5,0.002985,0.00298
1994,44,female,183.2,35.19,97196,0.001887,0.001885
1994,44,male,273,30.55,94957.7,0.00288,0.002875
1994,45,female,212.1,34.26,97012.7,0.002189,0.002187
1994,45,male,331.7,29.63,94684.6,0.00351,0.003504
1994,46,female,224,33.33,96800.6,0.002317,0.002315
1994,46,male,348.1,28.74,94352.9,0.003696,0.00369
1994,47,female,219.8,32.41,96576.5,0.002278,0.002276
1994,47,male,325.9,27.84,94004.8,0.003473,0.003467
1994,48,female,249.9,31.48,96356.8,0.002597,0.002594
1994,48,male,396.8,26.94,93678.9,0.004245,0.004236
1994,49,female,286.6,30.56,96106.9,0.002987,0.002982
1994,49,male,495.8,26.05,93282.1,0.00533,0.005316
1994,50,female,330.9,29.65,95820.3,0.003459,0.003453
1994,50,male,503,25.19,92786.3,0.005436,0.005421
1994,51,female,422.3,28.75,95489.4,0.004432,0.004422
1994,51,male,635.1,24.32,92283.2,0.006906,0.006883
1994,52,female,477,27.88,95067.1,0.00503,0.005018
1994,52,male,637.4,23.49,91648.1,0.006979,0.006955
1994,53,female,436.6,27.01,94590.1,0.004627,0.004616
1994,53,male,718,22.65,91010.7,0.007921,0.007889
1994,54,female,531.2,26.14,94153.5,0.005658,0.005642
1994,54,male,779.8,21.82,90292.7,0.008674,0.008636
1994,55,female,545,25.28,93622.2,0.005838,0.005821
1994,55,male,899.3,21.01,89512.8,0.010097,0.010046
1994,56,female,680.6,24.43,93077.2,0.007339,0.007313
1994,56,male,1076.8,20.22,88613.6,0.012226,0.012152
1994,57,female,680.5,23.6,92396.6,0.007392,0.007365
1994,57,male,1040,19.46,87536.8,0.011952,0.011881
1994,58,female,623,22.78,91716.1,0.006816,0.006793
1994,58,male,1115.6,18.69,86496.8,0.012982,0.012898
1994,59,female,803.5,21.93,91093.1,0.00886,0.008821
1994,59,male,1117.7,17.92,85381.1,0.013178,0.013091
1994,60,female,833.9,21.12,90289.6,0.009279,0.009236
1994,60,male,1366.8,17.16,84263.4,0.016353,0.016221
1994,61,female,1041.6,20.31,89455.7,0.011712,0.011644
1994,61,male,1436.2,16.43,82896.6,0.017477,0.017326
1994,62,female,1064,19.54,88414,0.012108,0.012035
1994,62,male,1785.6,15.71,81460.3,0.022163,0.02192
1994,63,female,1068.7,18.78,87350,0.01231,0.012235
1994,63,male,1709.9,15.05,79674.7,0.021694,0.021461
1994,64,female,1337,18,86281.3,0.015617,0.015496
1994,64,male,1947.4,14.37,77964.8,0.025293,0.024978
1994,65,female,1414.9,17.28,84944.3,0.016797,0.016657
1994,65,male,2026.7,13.73,76017.4,0.027021,0.026661
1994,66,female,1500.7,16.56,83529.4,0.018129,0.017966
1994,66,male,2360.4,13.09,73990.7,0.032419,0.031902
1994,67,female,1600.3,15.86,82028.7,0.019701,0.019509
1994,67,male,2496.5,12.5,71630.3,0.035471,0.034853
1994,68,female,1810.2,15.16,80428.4,0.022763,0.022507
1994,68,male,2486.2,11.94,69133.8,0.03662,0.035962
1994,69,female,1793.1,14.5,78618.2,0.023071,0.022808
1994,69,male,2770.5,11.36,66647.6,0.042451,0.041569
1994,70,female,2017.8,13.83,76825.1,0.026615,0.026265
1994,70,male,2764.7,10.83,63877.1,0.044239,0.043282
1994,71,female,2249.5,13.19,74807.2,0.03053,0.030071
1994,71,male,2986.4,10.3,61112.4,0.05009,0.048867
1994,72,female,2252.8,12.58,72557.7,0.031539,0.031049
1994,72,male,3072.2,9.81,58126,0.054289,0.052854
1994,73,female,2318,11.97,70304.8,0.033523,0.03297
1994,73,male,2985.9,9.33,55053.9,0.055747,0.054236
1994,74,female,2441.7,11.36,67986.9,0.036572,0.035915
1994,74,male,3009.2,8.83,52068,0.059514,0.057794
1994,75,female,2766.6,10.76,65545.1,0.043118,0.042209000000000003
1994,75,male,3258.9,8.34,49058.8,0.068711,0.066429
1994,76,female,2787.5,10.21,62778.6,0.045411,0.044402
1994,76,male,3348.7,7.9,45799.9,0.07589,0.073116
1994,77,female,2876.2,9.67,59991,0.049122,0.047944
1994,77,male,3387.2,7.48,42451.2,0.083107,0.079791
1994,78,female,3021.9,9.13,57114.8,0.054347,0.052909
1994,78,male,3241.5,7.09,39063.9,0.086571,0.082979
1994,79,female,3146.3,8.61,54092.9,0.059907,0.058165
1994,79,male,3250,6.69,35822.4,0.095035,0.090724
1994,80,female,3460.2,8.11,50946.6,0.070306,0.067918
1994,80,male,3133.6,6.3,32572.5,0.101064,0.096203
1994,81,female,3230,7.66,47486.4,0.070415,0.06802
1994,81,male,3113.1,5.92,29438.9,0.11165,0.105747
1994,82,female,3394.1,7.19,44256.4,0.079751,0.076693
1994,82,male,3077,5.56,26325.8,0.124136,0.116881
1994,83,female,3380,6.74,40862.2,0.086285,0.082717
1994,83,male,3028.7,5.23,23248.8,0.139348,0.130272
1994,84,female,3478.8,6.31,37482.2,0.097329,0.092812
1994,84,male,2895,4.94,20220.2,0.154212,0.143173
1994,85,female,3362.2,5.9,34003.4,0.10402,0.098877
1994,85,male,2504.2,4.68,17325.2,0.155804,0.144544
1994,86,female,3451.6,5.49,30641.2,0.119368,0.112645
1994,86,male,2438,4.39,14821,0.17924,0.164498
1994,87,female,3361.9,5.13,27189.7,0.131796,0.123648
1994,87,male,2163.3,4.16,12382.9,0.191424,0.174703
1994,88,female,3325.1,4.78,23827.7,0.150015,0.139548
1994,88,male,1875.8,3.93,10219.6,0.202097,0.18355
1994,89,female,2879.6,4.47,20502.6,0.151059,0.140451
1994,89,male,1666.9,3.7,8343.8,0.221947,0.199777
1994,90,female,2956.8,4.12,17623,0.183144,0.16778
1994,90,male,1259.6,3.5,6676.9,0.208301,0.188652
1994,91,female,2558,3.85,14666.2,0.191081,0.174417
1994,91,male,1191.3,3.2,5417.3,0.247084,0.219915
1994,92,female,2176.5,3.56,12108.2,0.19750499999999999,0.179754
1994,92,male,1107,2.96,4225.9,0.301435,0.261954
1994,93,female,2342,3.23,9931.7,0.267336,0.235815
1994,93,male,833.2,2.83,3118.9,0.308333,0.267148
1994,94,female,1888.6,3.07,7589.6,0.284197,0.248838
1994,94,male,549.6,2.68,2285.7,0.273312,0.240453
1994,95,female,1412.3,2.92,5701.1,0.282759,0.247734
1994,95,male,584.3,2.37,1736.1,0.404624,0.336538
1994,96,female,1157.2,2.72,4288.7,0.311916,0.269833
1994,96,male,399.7,2.32,1151.8,0.419847,0.347003
1994,97,female,1037,2.54,3131.5,0.396857,0.331148
1994,97,male,219.5,2.29,752.2,0.341772,0.291892
1994,98,female,598.4,2.55,2094.5,0.333333,0.285714
1994,98,male,235.5,2.03,532.6,0.567568,0.442105
1994,99,female,523.8,2.37,1496.1,0.42439,0.350101
1994,99,male,69.9,2.25,297.1,0.266667,0.235294
1994,100,female,333.1,2.37,972.3,0.413333,0.342541
1994,100,male,70.7,1.79,227.2,0.368421,0.311111
1995,0,female,604.9,77.67,100000,0.006067,0.006049
1995,0,male,641.2,72.12,100000,0.006433,0.006412
1995,1,female,32.5,77.14,99395.1,3.27e-4,3.27e-4
1995,1,male,43.5,71.58,99358.8,4.38e-4,4.38e-4
1995,2,female,15.9,76.17,99362.6,1.6e-4,1.6e-4
1995,2,male,30.6,70.62,99315.2,3.08e-4,3.08e-4
1995,3,female,18.4,75.18,99346.8,1.85e-4,1.85e-4
1995,3,male,26.4,69.64,99284.7,2.66e-4,2.66e-4
1995,4,female,15.5,74.19,99328.4,1.56e-4,1.56e-4
1995,4,male,11.9,68.66,99258.2,1.19e-4,1.19e-4
1995,5,female,12.8,73.21,99312.9,1.29e-4,1.29e-4
1995,5,male,18.4,67.66,99246.4,1.85e-4,1.85e-4
1995,6,female,15.9,72.22,99300.1,1.6e-4,1.6e-4
1995,6,male,24.3,66.68,99228,2.45e-4,2.45e-4
1995,7,female,3.1,71.23,99284.2,3.1e-5,3.1e-5
1995,7,male,5.8,65.69,99203.7,5.9e-5,5.9e-5
1995,8,female,6.2,70.23,99281.1,6.3e-5,6.3e-5
1995,8,male,17.9,64.7,99197.8,1.8e-4,1.8e-4
1995,9,female,12.4,69.23,99274.8,1.25e-4,1.25e-4
1995,9,male,23.5,63.71,99180,2.37e-4,2.37e-4
1995,10,female,21.7,68.24,99262.5,2.19e-4,2.19e-4
1995,10,male,15,62.72,99156.4,1.52e-4,1.52e-4
1995,11,female,19.5,67.26,99240.8,1.97e-4,1.97e-4
1995,11,male,15.6,61.73,99141.4,1.57e-4,1.57e-4
1995,12,female,12.9,66.27,99221.2,1.3e-4,1.3e-4
1995,12,male,24.7,60.74,99125.8,2.5e-4,2.49e-4
1995,13,female,9.4,65.28,99208.4,9.5e-5,9.5e-5
1995,13,male,18.3,59.76,99101.1,1.85e-4,1.85e-4
1995,14,female,18.4,64.28,99198.9,1.85e-4,1.85e-4
1995,14,male,17.5,58.77,99082.8,1.76e-4,1.76e-4
1995,15,female,24.7,63.3,99180.6,2.49e-4,2.49e-4
1995,15,male,62.8,57.78,99065.3,6.34e-4,6.34e-4
1995,16,female,29.1,62.31,99155.8,2.94e-4,2.94e-4
1995,16,male,58.7,56.81,99002.5,5.93e-4,5.93e-4
1995,17,female,24,61.33,99126.7,2.42e-4,2.42e-4
1995,17,male,111.5,55.85,98943.8,0.001127,0.001127
1995,18,female,45.5,60.35,99102.7,4.59e-4,4.59e-4
1995,18,male,129,54.91,98832.4,0.001306,0.001305
1995,19,female,40.1,59.37,99057.1,4.05e-4,4.04e-4
1995,19,male,125.2,53.98,98703.4,0.001269,0.001268
1995,20,female,26.7,58.4,99017.1,2.7e-4,2.7e-4
1995,20,male,99,53.05,98578.2,0.001005,0.001005
1995,21,female,41,57.41,98990.4,4.15e-4,4.15e-4
1995,21,male,127.8,52.1,98479.2,0.001299,0.0012979999999999999
1995,22,female,27.9,56.44,98949.3,2.82e-4,2.81e-4
1995,22,male,126.1,51.17,98351.3,0.001283,0.001282
1995,23,female,39.7,55.45,98921.5,4.01e-4,4.01e-4
1995,23,male,76.6,50.23,98225.2,7.8e-4,7.79e-4
1995,24,female,55.9,54.47,98881.8,5.65e-4,5.65e-4
1995,24,male,109.4,49.27,98148.7,0.001115,0.001115
1995,25,female,40.9,53.5,98826,4.14e-4,4.14e-4
1995,25,male,113.1,48.33,98039.2,0.001154,0.001153
1995,26,female,57,52.53,98785.1,5.77e-4,5.77e-4
1995,26,male,130.1,47.38,97926.2,0.001329,0.001328
1995,27,female,33.8,51.56,98728,3.43e-4,3.43e-4
1995,27,male,150.2,46.45,97796.1,0.001537,0.001536
1995,28,female,28.8,50.57,98694.2,2.92e-4,2.92e-4
1995,28,male,129.4,45.52,97645.9,0.001326,0.001325
1995,29,female,53,49.59,98665.4,5.37e-4,5.37e-4
1995,29,male,134.2,44.58,97516.5,0.001378,0.001377
1995,30,female,48.9,48.61,98612.4,4.96e-4,4.96e-4
1995,30,male,133.4,43.64,97382.2,0.001371,0.00137
1995,31,female,85.9,47.64,98563.5,8.72e-4,8.72e-4
1995,31,male,151.9,42.7,97248.8,0.001563,0.001562
1995,32,female,54.1,46.68,98477.6,5.49e-4,5.49e-4
1995,32,male,163.4,41.76,97097,0.001684,0.001683
1995,33,female,77.1,45.7,98423.5,7.83e-4,7.83e-4
1995,33,male,121.5,40.83,96933.6,0.001255,0.001254
1995,34,female,74.6,44.74,98346.4,7.58e-4,7.58e-4
1995,34,male,152.9,39.88,96812,0.001581,0.00158
1995,35,female,66.7,43.77,98271.9,6.79e-4,6.79e-4
1995,35,male,122.3,38.94,96659.1,0.001266,0.001265
